1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
80.1,71.7,132.8,54.8,52.7,101.2,92.8,126.5,128.6,143.4,0.0,0.0,196.1,143.4,234.0,73.8,0.0,246.7,134.9,94.9,0.0,0.0,0.0,0.0,80.1,71.7,132.8,54.8,52.7,101.2,92.8,126.5,128.6,143.4,0.0,0.0,196.1,143.4,234.0,73.8,0.0,246.7,134.9,94.9,0.0,0.0,0.0,0.0,80.1,71.7,132.8,54.8,52.7,101.2,92.8,126.5,128.6,143.4,0.0,0.0,196.1,143.4,234.0,73.8,0.0,246.7,134.9,94.9,0.0,0.0,0.0,0.0,0.0
69.1,61.9,114.6,47.3,45.5,87.3,80.1,109.2,111.0,123.7,0.0,0.0,169.2,123.7,202.0,63.7,0.0,212.9,116.4,81.9,0.0,0.0,0.0,0.0,69.1,61.9,114.6,47.3,45.5,87.3,80.1,109.2,111.0,123.7,0.0,0.0,169.2,123.7,202.0,63.7,0.0,212.9,116.4,81.9,0.0,0.0,0.0,0.0,69.1,61.9,114.6,47.3,45.5,87.3,80.1,109.2,111.0,123.7,0.0,0.0,169.2,123.7,202.0,63.7,0.0,212.9,116.4,81.9,0.0,0.0,0.0,0.0,0.0
72.0,64.4,119.4,49.3,47.4,91.0,83.4,113.7,115.6,128.9,0.0,0.0,176.3,128.9,210.4,66.3,0.0,221.8,121.3,85.3,0.0,0.0,0.0,0.0,72.0,64.4,119.4,49.3,47.4,91.0,83.4,113.7,115.6,128.9,0.0,0.0,176.3,128.9,210.4,66.3,0.0,221.8,121.3,85.3,0.0,0.0,0.0,0.0,72.0,64.4,119.4,49.3,47.4,91.0,83.4,113.7,115.6,128.9,0.0,0.0,176.3,128.9,210.4,66.3,0.0,221.8,121.3,85.3,0.0,0.0,0.0,0.0,0.0
67.7,60.6,112.3,46.3,44.6,85.5,78.4,106.9,108.7,121.2,0.0,0.0,165.8,121.2,197.8,62.4,0.0,208.5,114.1,80.2,0.0,0.0,0.0,0.0,67.7,60.6,112.3,46.3,44.6,85.5,78.4,106.9,108.7,121.2,0.0,0.0,165.8,121.2,197.8,62.4,0.0,208.5,114.1,80.2,0.0,0.0,0.0,0.0,67.7,60.6,112.3,46.3,44.6,85.5,78.4,106.9,108.7,121.2,0.0,0.0,165.8,121.2,197.8,62.4,0.0,208.5,114.1,80.2,0.0,0.0,0.0,0.0,0.0
64.5,57.7,106.9,44.1,42.4,81.5,74.7,101.8,103.5,115.4,0.0,0.0,157.9,115.4,188.4,59.4,0.0,198.6,108.6,76.4,0.0,0.0,0.0,0.0,64.5,57.7,106.9,44.1,42.4,81.5,74.7,101.8,103.5,115.4,0.0,0.0,157.9,115.4,188.4,59.4,0.0,198.6,108.6,76.4,0.0,0.0,0.0,0.0,64.5,57.7,106.9,44.1,42.4,81.5,74.7,101.8,103.5,115.4,0.0,0.0,157.9,115.4,188.4,59.4,0.0,198.6,108.6,76.4,0.0,0.0,0.0,0.0,0.0
63.4,56.8,105.2,43.4,41.7,80.1,73.4,100.1,101.8,113.5,0.0,0.0,155.2,113.5,185.3,58.4,0.0,195.3,106.8,75.1,0.0,0.0,0.0,0.0,63.4,56.8,105.2,43.4,41.7,80.1,73.4,100.1,101.8,113.5,0.0,0.0,155.2,113.5,185.3,58.4,0.0,195.3,106.8,75.1,0.0,0.0,0.0,0.0,63.4,56.8,105.2,43.4,41.7,80.1,73.4,100.1,101.8,113.5,0.0,0.0,155.2,113.5,185.3,58.4,0.0,195.3,106.8,75.1,0.0,0.0,0.0,0.0,0.0
63.4,56.8,105.2,43.4,41.7,80.1,73.4,100.1,101.8,113.5,0.0,0.0,155.2,113.5,185.3,58.4,0.0,195.3,106.8,75.1,0.0,0.0,0.0,0.0,63.4,56.8,105.2,43.4,41.7,80.1,73.4,100.1,101.8,113.5,0.0,0.0,155.2,113.5,185.3,58.4,0.0,195.3,106.8,75.1,0.0,0.0,0.0,0.0,63.4,56.8,105.2,43.4,41.7,80.1,73.4,100.1,101.8,113.5,0.0,0.0,155.2,113.5,185.3,58.4,0.0,195.3,106.8,75.1,0.0,0.0,0.0,0.0,0.0
64.5,57.7,106.9,44.1,42.4,81.5,74.7,101.8,103.5,115.4,0.0,0.0,157.9,115.4,188.4,59.4,0.0,198.6,108.6,76.4,0.0,0.0,0.0,0.0,64.5,57.7,106.9,44.1,42.4,81.5,74.7,101.8,103.5,115.4,0.0,0.0,157.9,115.4,188.4,59.4,0.0,198.6,108.6,76.4,0.0,0.0,0.0,0.0,64.5,57.7,106.9,44.1,42.4,81.5,74.7,101.8,103.5,115.4,0.0,0.0,157.9,115.4,188.4,59.4,0.0,198.6,108.6,76.4,0.0,0.0,0.0,0.0,0.0
79.6,71.2,131.9,54.4,52.3,100.5,92.1,125.6,127.7,142.4,0.0,0.0,194.7,142.4,232.4,73.3,0.0,244.9,134.0,94.2,0.0,0.0,0.0,0.0,79.6,71.2,131.9,54.4,52.3,100.5,92.1,125.6,127.7,142.4,0.0,0.0,194.7,142.4,232.4,73.3,0.0,244.9,134.0,94.2,0.0,0.0,0.0,0.0,79.6,71.2,131.9,54.4,52.3,100.5,92.1,125.6,127.7,142.4,0.0,0.0,194.7,142.4,232.4,73.3,0.0,244.9,134.0,94.2,0.0,0.0,0.0,0.0,0.0
92.5,82.7,153.3,63.3,60.8,116.8,107.1,146.0,148.4,165.4,0.0,0.0,226.3,165.4,270.1,85.2,0.0,284.7,155.7,109.5,0.0,0.0,0.0,0.0,92.5,82.7,153.3,63.3,60.8,116.8,107.1,146.0,148.4,165.4,0.0,0.0,226.3,165.4,270.1,85.2,0.0,284.7,155.7,109.5,0.0,0.0,0.0,0.0,92.5,82.7,153.3,63.3,60.8,116.8,107.1,146.0,148.4,165.4,0.0,0.0,226.3,165.4,270.1,85.2,0.0,284.7,155.7,109.5,0.0,0.0,0.0,0.0,0.0
102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,0.0
103.2,92.3,171.1,70.6,67.9,130.4,119.5,163.0,165.7,184.7,0.0,0.0,252.6,184.7,301.5,95.1,0.0,317.8,173.8,122.2,0.0,0.0,0.0,0.0,103.2,92.3,171.1,70.6,67.9,130.4,119.5,163.0,165.7,184.7,0.0,0.0,252.6,184.7,301.5,95.1,0.0,317.8,173.8,122.2,0.0,0.0,0.0,0.0,103.2,92.3,171.1,70.6,67.9,130.4,119.5,163.0,165.7,184.7,0.0,0.0,252.6,184.7,301.5,95.1,0.0,317.8,173.8,122.2,0.0,0.0,0.0,0.0,0.0
103.2,92.3,171.1,70.6,67.9,130.4,119.5,163.0,165.7,184.7,0.0,0.0,252.6,184.7,301.5,95.1,0.0,317.8,173.8,122.2,0.0,0.0,0.0,0.0,103.2,92.3,171.1,70.6,67.9,130.4,119.5,163.0,165.7,184.7,0.0,0.0,252.6,184.7,301.5,95.1,0.0,317.8,173.8,122.2,0.0,0.0,0.0,0.0,103.2,92.3,171.1,70.6,67.9,130.4,119.5,163.0,165.7,184.7,0.0,0.0,252.6,184.7,301.5,95.1,0.0,317.8,173.8,122.2,0.0,0.0,0.0,0.0,0.0
102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,0.0
102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,0.0
102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,102.1,91.4,169.3,69.9,67.2,129.0,118.3,161.3,163.9,182.8,0.0,0.0,249.9,182.8,298.3,94.1,0.0,314.4,172.0,120.9,0.0,0.0,0.0,0.0,0.0
100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.0,92.1,0.0,307.8,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.0,92.1,0.0,307.8,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.0,92.1,0.0,307.8,168.4,118.4,0.0,0.0,0.0,0.0,0.0
101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,0.0
106.4,95.2,176.4,72.8,70.0,134.4,123.2,168.0,170.8,190.4,0.0,0.0,260.5,190.4,310.9,98.0,0.0,327.7,179.2,126.0,0.0,0.0,0.0,0.0,106.4,95.2,176.4,72.8,70.0,134.4,123.2,168.0,170.8,190.4,0.0,0.0,260.5,190.4,310.9,98.0,0.0,327.7,179.2,126.0,0.0,0.0,0.0,0.0,106.4,95.2,176.4,72.8,70.0,134.4,123.2,168.0,170.8,190.4,0.0,0.0,260.5,190.4,310.9,98.0,0.0,327.7,179.2,126.0,0.0,0.0,0.0,0.0,0.0
107.5,96.2,178.2,73.6,70.7,135.8,124.5,169.7,172.6,192.4,0.0,0.0,263.1,192.4,314.0,99.0,0.0,331.0,181.1,127.3,0.0,0.0,0.0,0.0,107.5,96.2,178.2,73.6,70.7,135.8,124.5,169.7,172.6,192.4,0.0,0.0,263.1,192.4,314.0,99.0,0.0,331.0,181.1,127.3,0.0,0.0,0.0,0.0,107.5,96.2,178.2,73.6,70.7,135.8,124.5,169.7,172.6,192.4,0.0,0.0,263.1,192.4,314.0,99.0,0.0,331.0,181.1,127.3,0.0,0.0,0.0,0.0,0.0
107.5,96.2,178.2,73.6,70.7,135.8,124.5,169.7,172.6,192.4,0.0,0.0,263.1,192.4,314.0,99.0,0.0,331.0,181.1,127.3,0.0,0.0,0.0,0.0,107.5,96.2,178.2,73.6,70.7,135.8,124.5,169.7,172.6,192.4,0.0,0.0,263.1,192.4,314.0,99.0,0.0,331.0,181.1,127.3,0.0,0.0,0.0,0.0,107.5,96.2,178.2,73.6,70.7,135.8,124.5,169.7,172.6,192.4,0.0,0.0,263.1,192.4,314.0,99.0,0.0,331.0,181.1,127.3,0.0,0.0,0.0,0.0,0.0
103.2,92.3,171.1,70.6,67.9,130.4,119.5,163.0,165.7,184.7,0.0,0.0,252.6,184.7,301.5,95.1,0.0,317.8,173.8,122.2,0.0,0.0,0.0,0.0,103.2,92.3,171.1,70.6,67.9,130.4,119.5,163.0,165.7,184.7,0.0,0.0,252.6,184.7,301.5,95.1,0.0,317.8,173.8,122.2,0.0,0.0,0.0,0.0,103.2,92.3,171.1,70.6,67.9,130.4,119.5,163.0,165.7,184.7,0.0,0.0,252.6,184.7,301.5,95.1,0.0,317.8,173.8,122.2,0.0,0.0,0.0,0.0,0.0
97.8,87.5,162.2,66.9,64.4,123.6,113.3,154.5,157.0,175.1,0.0,0.0,239.4,175.1,285.8,90.1,0.0,301.2,164.8,115.8,0.0,0.0,0.0,0.0,97.8,87.5,162.2,66.9,64.4,123.6,113.3,154.5,157.0,175.1,0.0,0.0,239.4,175.1,285.8,90.1,0.0,301.2,164.8,115.8,0.0,0.0,0.0,0.0,97.8,87.5,162.2,66.9,64.4,123.6,113.3,154.5,157.0,175.1,0.0,0.0,239.4,175.1,285.8,90.1,0.0,301.2,164.8,115.8,0.0,0.0,0.0,0.0,0.0
89.2,79.8,147.9,61.1,58.7,112.7,103.3,140.9,143.2,159.7,0.0,0.0,218.4,159.7,260.6,82.2,0.0,274.7,150.3,105.7,0.0,0.0,0.0,0.0,89.2,79.8,147.9,61.1,58.7,112.7,103.3,140.9,143.2,159.7,0.0,0.0,218.4,159.7,260.6,82.2,0.0,274.7,150.3,105.7,0.0,0.0,0.0,0.0,89.2,79.8,147.9,61.1,58.7,112.7,103.3,140.9,143.2,159.7,0.0,0.0,218.4,159.7,260.6,82.2,0.0,274.7,150.3,105.7,0.0,0.0,0.0,0.0,0.0
78.5,70.2,130.1,53.7,51.6,99.1,90.9,123.9,126.0,140.4,0.0,0.0,192.1,140.4,229.2,72.3,0.0,241.6,132.2,92.9,0.0,0.0,0.0,0.0,78.5,70.2,130.1,53.7,51.6,99.1,90.9,123.9,126.0,140.4,0.0,0.0,192.1,140.4,229.2,72.3,0.0,241.6,132.2,92.9,0.0,0.0,0.0,0.0,78.5,70.2,130.1,53.7,51.6,99.1,90.9,123.9,126.0,140.4,0.0,0.0,192.1,140.4,229.2,72.3,0.0,241.6,132.2,92.9,0.0,0.0,0.0,0.0,0.0
67.7,60.6,112.3,46.3,44.6,85.5,78.4,106.9,108.7,121.2,0.0,0.0,165.8,121.2,197.8,62.4,0.0,208.5,114.1,80.2,0.0,0.0,0.0,0.0,67.7,60.6,112.3,46.3,44.6,85.5,78.4,106.9,108.7,121.2,0.0,0.0,165.8,121.2,197.8,62.4,0.0,208.5,114.1,80.2,0.0,0.0,0.0,0.0,67.7,60.6,112.3,46.3,44.6,85.5,78.4,106.9,108.7,121.2,0.0,0.0,165.8,121.2,197.8,62.4,0.0,208.5,114.1,80.2,0.0,0.0,0.0,0.0,0.0
70.5,63.1,116.9,48.3,46.4,89.1,81.7,111.4,113.2,126.2,0.0,0.0,172.6,126.2,206.0,65.0,0.0,217.1,118.8,83.5,0.0,0.0,0.0,0.0,70.5,63.1,116.9,48.3,46.4,89.1,81.7,111.4,113.2,126.2,0.0,0.0,172.6,126.2,206.0,65.0,0.0,217.1,118.8,83.5,0.0,0.0,0.0,0.0,70.5,63.1,116.9,48.3,46.4,89.1,81.7,111.4,113.2,126.2,0.0,0.0,172.6,126.2,206.0,65.0,0.0,217.1,118.8,83.5,0.0,0.0,0.0,0.0,0.0
66.3,59.3,109.9,45.4,43.6,83.8,76.8,104.7,106.5,118.7,0.0,0.0,162.3,118.7,193.7,61.1,0.0,204.2,111.7,78.5,0.0,0.0,0.0,0.0,66.3,59.3,109.9,45.4,43.6,83.8,76.8,104.7,106.5,118.7,0.0,0.0,162.3,118.7,193.7,61.1,0.0,204.2,111.7,78.5,0.0,0.0,0.0,0.0,66.3,59.3,109.9,45.4,43.6,83.8,76.8,104.7,106.5,118.7,0.0,0.0,162.3,118.7,193.7,61.1,0.0,204.2,111.7,78.5,0.0,0.0,0.0,0.0,0.0
63.2,56.5,104.7,43.2,41.6,79.8,73.1,99.7,101.4,113.0,0.0,0.0,154.6,113.0,184.5,58.2,0.0,194.5,106.4,74.8,0.0,0.0,0.0,0.0,63.2,56.5,104.7,43.2,41.6,79.8,73.1,99.7,101.4,113.0,0.0,0.0,154.6,113.0,184.5,58.2,0.0,194.5,106.4,74.8,0.0,0.0,0.0,0.0,63.2,56.5,104.7,43.2,41.6,79.8,73.1,99.7,101.4,113.0,0.0,0.0,154.6,113.0,184.5,58.2,0.0,194.5,106.4,74.8,0.0,0.0,0.0,0.0,0.0
62.1,55.6,103.0,42.5,40.9,78.4,71.9,98.1,99.7,111.1,0.0,0.0,152.0,111.1,181.4,57.2,0.0,191.2,104.6,73.5,0.0,0.0,0.0,0.0,62.1,55.6,103.0,42.5,40.9,78.4,71.9,98.1,99.7,111.1,0.0,0.0,152.0,111.1,181.4,57.2,0.0,191.2,104.6,73.5,0.0,0.0,0.0,0.0,62.1,55.6,103.0,42.5,40.9,78.4,71.9,98.1,99.7,111.1,0.0,0.0,152.0,111.1,181.4,57.2,0.0,191.2,104.6,73.5,0.0,0.0,0.0,0.0,0.0
62.1,55.6,103.0,42.5,40.9,78.4,71.9,98.1,99.7,111.1,0.0,0.0,152.0,111.1,181.4,57.2,0.0,191.2,104.6,73.5,0.0,0.0,0.0,0.0,62.1,55.6,103.0,42.5,40.9,78.4,71.9,98.1,99.7,111.1,0.0,0.0,152.0,111.1,181.4,57.2,0.0,191.2,104.6,73.5,0.0,0.0,0.0,0.0,62.1,55.6,103.0,42.5,40.9,78.4,71.9,98.1,99.7,111.1,0.0,0.0,152.0,111.1,181.4,57.2,0.0,191.2,104.6,73.5,0.0,0.0,0.0,0.0,0.0
63.2,56.5,104.7,43.2,41.6,79.8,73.1,99.7,101.4,113.0,0.0,0.0,154.6,113.0,184.5,58.2,0.0,194.5,106.4,74.8,0.0,0.0,0.0,0.0,63.2,56.5,104.7,43.2,41.6,79.8,73.1,99.7,101.4,113.0,0.0,0.0,154.6,113.0,184.5,58.2,0.0,194.5,106.4,74.8,0.0,0.0,0.0,0.0,63.2,56.5,104.7,43.2,41.6,79.8,73.1,99.7,101.4,113.0,0.0,0.0,154.6,113.0,184.5,58.2,0.0,194.5,106.4,74.8,0.0,0.0,0.0,0.0,0.0
77.9,69.7,129.1,53.3,51.2,98.4,90.2,123.0,125.0,139.4,0.0,0.0,190.6,139.4,227.5,71.7,0.0,239.8,131.2,92.2,0.0,0.0,0.0,0.0,77.9,69.7,129.1,53.3,51.2,98.4,90.2,123.0,125.0,139.4,0.0,0.0,190.6,139.4,227.5,71.7,0.0,239.8,131.2,92.2,0.0,0.0,0.0,0.0,77.9,69.7,129.1,53.3,51.2,98.4,90.2,123.0,125.0,139.4,0.0,0.0,190.6,139.4,227.5,71.7,0.0,239.8,131.2,92.2,0.0,0.0,0.0,0.0,0.0
90.5,81.0,150.1,61.9,59.6,114.3,104.8,142.9,145.3,162.0,0.0,0.0,221.6,162.0,264.4,83.4,0.0,278.7,152.5,107.2,0.0,0.0,0.0,0.0,90.5,81.0,150.1,61.9,59.6,114.3,104.8,142.9,145.3,162.0,0.0,0.0,221.6,162.0,264.4,83.4,0.0,278.7,152.5,107.2,0.0,0.0,0.0,0.0,90.5,81.0,150.1,61.9,59.6,114.3,104.8,142.9,145.3,162.0,0.0,0.0,221.6,162.0,264.4,83.4,0.0,278.7,152.5,107.2,0.0,0.0,0.0,0.0,0.0
100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,0.0
101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,0.0
101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,0.0
100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,0.0
100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,0.0
100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,100.0,89.5,165.8,68.4,65.8,126.3,115.8,157.9,160.5,178.9,0.0,0.0,244.7,178.9,292.1,92.1,0.0,307.9,168.4,118.4,0.0,0.0,0.0,0.0,0.0
97.9,87.6,162.3,67.0,64.4,123.7,113.4,154.6,157.1,175.2,0.0,0.0,239.6,175.2,286.0,90.2,0.0,301.4,164.9,115.9,0.0,0.0,0.0,0.0,97.9,87.6,162.3,67.0,64.4,123.7,113.4,154.6,157.1,175.2,0.0,0.0,239.6,175.2,286.0,90.2,0.0,301.4,164.9,115.9,0.0,0.0,0.0,0.0,97.9,87.6,162.3,67.0,64.4,123.7,113.4,154.6,157.1,175.2,0.0,0.0,239.6,175.2,286.0,90.2,0.0,301.4,164.9,115.9,0.0,0.0,0.0,0.0,0.0
98.9,88.5,164.0,67.7,65.1,125.0,114.6,156.2,158.8,177.1,0.0,0.0,242.2,177.1,289.0,91.1,0.0,304.7,166.6,117.2,0.0,0.0,0.0,0.0,98.9,88.5,164.0,67.7,65.1,125.0,114.6,156.2,158.8,177.1,0.0,0.0,242.2,177.1,289.0,91.1,0.0,304.7,166.6,117.2,0.0,0.0,0.0,0.0,98.9,88.5,164.0,67.7,65.1,125.0,114.6,156.2,158.8,177.1,0.0,0.0,242.2,177.1,289.0,91.1,0.0,304.7,166.6,117.2,0.0,0.0,0.0,0.0,0.0
104.2,93.2,172.8,71.3,68.6,131.6,120.7,164.5,167.3,186.5,0.0,0.0,255.0,186.5,304.4,96.0,0.0,320.9,175.5,123.4,0.0,0.0,0.0,0.0,104.2,93.2,172.8,71.3,68.6,131.6,120.7,164.5,167.3,186.5,0.0,0.0,255.0,186.5,304.4,96.0,0.0,320.9,175.5,123.4,0.0,0.0,0.0,0.0,104.2,93.2,172.8,71.3,68.6,131.6,120.7,164.5,167.3,186.5,0.0,0.0,255.0,186.5,304.4,96.0,0.0,320.9,175.5,123.4,0.0,0.0,0.0,0.0,0.0
105.3,94.2,174.5,72.0,69.3,133.0,121.9,166.2,169.0,188.4,0.0,0.0,257.6,188.4,307.5,97.0,0.0,324.1,177.3,124.7,0.0,0.0,0.0,0.0,105.3,94.2,174.5,72.0,69.3,133.0,121.9,166.2,169.0,188.4,0.0,0.0,257.6,188.4,307.5,97.0,0.0,324.1,177.3,124.7,0.0,0.0,0.0,0.0,105.3,94.2,174.5,72.0,69.3,133.0,121.9,166.2,169.0,188.4,0.0,0.0,257.6,188.4,307.5,97.0,0.0,324.1,177.3,124.7,0.0,0.0,0.0,0.0,0.0
105.3,94.2,174.5,72.0,69.3,133.0,121.9,166.2,169.0,188.4,0.0,0.0,257.6,188.4,307.5,97.0,0.0,324.1,177.3,124.7,0.0,0.0,0.0,0.0,105.3,94.2,174.5,72.0,69.3,133.0,121.9,166.2,169.0,188.4,0.0,0.0,257.6,188.4,307.5,97.0,0.0,324.1,177.3,124.7,0.0,0.0,0.0,0.0,105.3,94.2,174.5,72.0,69.3,133.0,121.9,166.2,169.0,188.4,0.0,0.0,257.6,188.4,307.5,97.0,0.0,324.1,177.3,124.7,0.0,0.0,0.0,0.0,0.0
101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,101.1,90.4,167.5,69.1,66.5,127.6,117.0,159.6,162.2,180.8,0.0,0.0,247.3,180.8,295.2,93.1,0.0,311.1,170.2,119.7,0.0,0.0,0.0,0.0,0.0
95.8,85.7,158.8,65.5,63.0,121.0,110.9,151.2,153.8,171.4,0.0,0.0,234.4,171.4,279.8,88.2,0.0,294.9,161.3,113.4,0.0,0.0,0.0,0.0,95.8,85.7,158.8,65.5,63.0,121.0,110.9,151.2,153.8,171.4,0.0,0.0,234.4,171.4,279.8,88.2,0.0,294.9,161.3,113.4,0.0,0.0,0.0,0.0,95.8,85.7,158.8,65.5,63.0,121.0,110.9,151.2,153.8,171.4,0.0,0.0,234.4,171.4,279.8,88.2,0.0,294.9,161.3,113.4,0.0,0.0,0.0,0.0,0.0
